id,residual,lat,lon
1152824608,-0.15358228761737536,22.32635,114.1643425
1161863731,0.22387392696718322,22.3239432,114.1683547
1161863948,-0.7847421104207548,22.3234924,114.1650842
1161864000,-1.3156952828927722,22.3235753,114.166228
1162875766,-2.9325008498314027,22.3198547,114.1726227
1162875769,0.7007784580843968,22.3153086,114.1674394
1168183618,-2.524882590425726,22.3206632,114.1714135
1168183745,-1.680892176970005,22.3200383,114.167935
1168380684,2.166517943592943,22.3132112,114.1666465
1168421045,-3.4601207104279688,22.3203627,114.1566095
1172166352,-0.3086257938060193,22.3173502,114.1634916
1172166366,2.4056964171000494,22.3126435,114.1646221
1172757801,1.1764285612808258,22.3109217,114.1710171
1172757812,-2.8511188447818654,22.3241377,114.1613858
1178971337,0.08502038078650642,22.3232648,114.1692075
1178971341,-0.7240146092459092,22.3251174,114.1650812
1179001820,-0.80697034274462,22.325579,114.1704331
1181846009,-1.9983764777900568,22.3251607,114.1648719
1181846056,-2.0380435222291737,22.3201831,114.1657598
1183092761,1.085621127977177,22.3133801,114.1671689
1183208501,1.846640229220128,22.312195,114.1694426
1185400418,-0.413210389408011,22.3053888,114.1716761
1185400473,0.6979198589359648,22.307827,114.1714487
1185400584,0.4893776859041452,22.3065502,114.1715701
1185400645,0.8383509468854982,22.3057012,114.1684358
1185808485,-0.6005903330773066,22.3059423,114.1670211
1185808509,1.249686744222366,22.3070242,114.1742866
1187352697,-0.9084570043528721,22.2969503,114.1722595
1187352804,-0.6118509950280391,22.296972,114.1705396
1189558856,0.13617308840905196,22.3064467,114.1768007
1428870157,3.3523224718102256,22.3093602,114.1721911
1624950002,-1.4007946318185134,22.3053975,114.1692486
1624950016,2.463741197919795,22.3064738,114.1681615
1625209863,-1.3678799227151437,22.3051974,114.1711222
1636543631,-0.6978799781790386,22.3181714,114.1734046
1636543654,-2.651632925758431,22.3188646,114.1724172
1636685510,-0.9237231329179707,22.3111808,114.1761949
1636685526,1.4551237163435822,22.3111949,114.1750087
1640472705,1.1548371341469306,22.307121,114.1614284
1640472898,-1.8131654172540443,22.3225141,114.1606676
1640472911,0.15403095710705017,22.323282,114.1634491
1641766299,-0.22534499379284512,22.3253879,114.1673292
1649047896,-3.600486169582034,22.2971,114.1736434
1649047910,-2.465693346151845,22.2972478,114.1756058
1649048045,-0.43494087200454246,22.2977222,114.1704421
1649048150,-1.289032864308279,22.2981396,114.1734373
1649048829,-1.4427156930440361,22.3004201,114.1757719
1649048830,-0.019177173317725504,22.3001325,114.1802665
1649048966,2.1108243440407577,22.3019797,114.1829113
2089428235,-1.6747523800339508,22.3070573,114.16148
2209285896,0.9636170921795291,22.3029603,114.1770856
2404926827,-0.6418371517464756,22.3214145,114.1613357
2639744183,-2.3094836366161253,22.3243515,114.1707464
2861666783,0.1447090877911954,22.3090323,114.1617576
3230280999,-3.285875052545009,22.3190813,114.1676639
4510281036,-0.07294950413470858,22.3030214,114.1690856
4510281043,-0.06887854384588721,22.3031402,114.170752
4848060583,-4.602259618649949,22.3004902,114.1720041
4862185729,0.9022708133753028,22.3056672,114.1788411
4862322386,0.4952431550572314,22.3063687,114.165286
5054337446,0.38592663724736553,22.3027452,114.1645312
5103971488,1.4451433766772794,22.3070591,114.1741806
5104169313,1.5340363332782339,22.3048486,114.1675431
5137163580,-1.3813920498729892,22.302988,114.167242
5333519683,0.2542081587826459,22.3125156,114.1620693
5429072347,0.3659490907849836,22.3262516,114.1662165
5436750002,3.4466842070966877,22.3085652,114.1649605
6612901838,0.20296358104969414,22.3158643,114.166454
6702368661,2.509209513890223,22.3122734,114.1762061
6984479448,0.08649038349223659,22.3248919,114.1662306
7207625692,-0.634945821144953,22.3209996,114.1697806
7257383511,-1.9898037983160783,22.3244833,114.1619623
7559784465,0.7301030676295781,22.3062384,114.1651224
8404180301,-0.5107697958639221,22.2981908,114.1766811
8869018394,-3.1271793226081073,22.2989438,114.1806978
