filename,h_mean,h_std,s_mean,s_std,v_mean,v_std,entropy,colorfulness
11281410604_90.jpg,37.53924072265625,38.87468019122952,61.47908447265625,47.296167529001124,125.33736083984375,67.90148006334357,7.796711,16.55271298341674
11339432014_0.jpg,67.87652587890625,51.014933721779094,51.469970703125,50.53367139760396,128.1455224609375,61.44595893231548,7.687213,35.275033840134554
11339432014_180.jpg,66.02385009765625,49.97001464180042,55.49627197265625,51.95413542972542,120.6157373046875,62.33916891371641,7.7338753,33.42313212231508
11339432014_270.jpg,74.061923828125,54.22024095941776,45.22791259765625,44.6354613053958,152.05758056640624,69.41225817087869,7.6459365,38.32414990279728
11339432014_90.jpg,78.2932421875,44.29129754609075,51.34609375,50.81086232153907,121.99596435546874,55.15925311249615,7.5741916,32.390621895019315
1151084790_0.jpg,54.88425048828125,44.59071674161569,32.03125244140625,34.952581610993875,144.08704833984376,47.09454138590001,7.4647555,21.231177381523587
1151084790_180.jpg,79.38681884765624,45.789396753678865,23.12930908203125,34.228450042981756,151.36067138671876,69.69087864314199,7.675814,10.280884389286367
1151084790_270.jpg,39.98685546875,38.1536993424014,36.9410791015625,36.68446278164269,128.18811279296875,45.38916495933834,7.443615,18.367621477492563
1151084790_90.jpg,74.980732421875,44.981177919677506,33.7617724609375,39.74071685016052,143.99975341796875,67.3112710791786,7.789302,16.470199859231165
1151084818_0.jpg,65.33073974609376,54.323147181624584,56.16690185546875,53.966362205800706,152.75395751953124,66.77023121917917,7.8105493,35.97484566101186
1151084818_180.jpg,68.05971435546876,52.028955337130256,34.15459228515625,27.02042856287561,167.7720849609375,57.90929741077825,7.696229,19.559157704212424
1151084818_270.jpg,57.34334716796875,56.02578395437868,52.17576904296875,52.620598105586254,145.0403271484375,70.30861502941094,7.8649826,30.452399281095115
1151084818_90.jpg,76.24126708984375,51.25853954822689,50.5739404296875,46.487914745481646,123.80330322265625,62.27541621830351,7.7637777,25.056643098578153
1151084825_0.jpg,43.64824462890625,41.982964784823736,53.9705615234375,43.60782364198148,161.03352294921876,64.4018696710728,7.8021045,33.893093551037964
1151084825_180.jpg,54.08299560546875,53.42313146474103,31.63592041015625,24.23083402679921,169.29900146484374,59.963127056757145,7.6341047,21.19872760464385
1151084825_270.jpg,53.92614501953125,46.6390870981005,55.12158447265625,45.33060656479699,139.77121337890625,67.15795050009652,7.7724423,33.44359900546014
1151084825_90.jpg,70.70680908203126,52.132152897667446,54.7661474609375,42.368863292066834,130.91267578125,62.21139283840928,7.7438407,30.022871181339056
1151084826_0.jpg,54.90835693359375,46.70257582151958,30.62367919921875,30.341777039659867,117.38645751953125,47.215808858389835,7.4692383,13.19202360833464
1151084826_180.jpg,57.52226806640625,50.958588303706534,51.67963134765625,57.82855227450258,120.4541357421875,55.98512917250476,7.550071,34.15625932467933
1151084826_270.jpg,58.1046044921875,46.55523082194512,36.374150390625,38.865500645063676,113.85782958984375,51.958826378669244,7.577219,19.815610098685962
1151084826_90.jpg,60.1684033203125,47.60015504637453,42.0448779296875,45.22017126561707,138.972412109375,58.989171002387515,7.6486926,30.26502811098688
1151084845_0.jpg,39.16485107421875,39.53972654182417,38.059404296875,38.84835365213144,162.86133544921876,66.42544133108244,7.6547213,28.280759133442334
1151084845_180.jpg,61.21949462890625,56.568754948852735,30.648212890625,26.208894820359706,159.28322998046875,54.2794030613467,7.5703187,18.376334411394605
1151084845_270.jpg,46.78903076171875,46.45604983947226,43.57282958984375,46.0986697962496,135.589453125,63.00725401638532,7.832394,22.27328082576528
1151084845_90.jpg,50.8573193359375,42.74397576844868,59.17484375,51.9922762346632,119.63003173828125,54.94505534961303,7.628835,32.957282272510064
1151084846_0.jpg,64.632373046875,50.9722064166918,30.831572265625,39.05020845700818,124.93970458984376,57.680685833926326,7.6584907,19.247782696589717
1151084846_180.jpg,76.27287353515625,52.20085692183276,30.60216064453125,45.470327858356804,139.76514892578126,74.06341167524519,7.61448,14.797934528821168
1151084846_270.jpg,66.24429443359375,49.26903736016854,39.40758056640625,45.98079511268993,115.33213623046875,55.62189918917843,7.7064605,19.576856271129884
1151084846_90.jpg,72.49652099609375,53.82232513752106,32.80640869140625,44.23826237381455,120.789521484375,70.85900685933537,7.2813215,14.055758631848843
1151084855_0.jpg,64.20108154296875,57.320380697129515,46.19239501953125,40.193280813282286,145.073388671875,66.17934240511273,7.8181615,27.116276306080824
1151084855_180.jpg,57.011533203125,57.05973846508566,39.5761669921875,32.21422933481688,152.6873828125,61.46406041454239,7.713336,21.89099296300511
1151084855_270.jpg,64.52265380859374,54.37889972984369,60.7398876953125,52.38516200255815,110.6071875,53.15994411491401,7.617186,29.739748206289434
1151084855_90.jpg,60.20535400390625,51.04498480532684,49.074580078125,40.94760764197354,147.0264453125,67.83434278012187,7.780994,28.274650873541088
