id,lat,lon,heading,filename
759630064,22.2954061,114.1752039,90,759630064_90.jpg
759630064,22.2954061,114.1752039,180,759630064_180.jpg
759630064,22.2954061,114.1752039,270,759630064_270.jpg
6052475835,22.3117183,114.1649564,0,6052475835_0.jpg
6052475835,22.3117183,114.1649564,90,6052475835_90.jpg
6052475835,22.3117183,114.1649564,180,6052475835_180.jpg
6052475835,22.3117183,114.1649564,270,6052475835_270.jpg
6252304191,22.3081615,114.1665194,0,6252304191_0.jpg
6252304191,22.3081615,114.1665194,90,6252304191_90.jpg
6252304191,22.3081615,114.1665194,180,6252304191_180.jpg
6252304191,22.3081615,114.1665194,270,6252304191_270.jpg
1636641360,22.3164003,114.1731821,0,1636641360_0.jpg
1636641360,22.3164003,114.1731821,90,1636641360_90.jpg
1636641360,22.3164003,114.1731821,180,1636641360_180.jpg
1636641360,22.3164003,114.1731821,270,1636641360_270.jpg
1183092761,22.3133801,114.1671689,0,1183092761_0.jpg
1183092761,22.3133801,114.1671689,90,1183092761_90.jpg
1183092761,22.3133801,114.1671689,180,1183092761_180.jpg
1183092761,22.3133801,114.1671689,270,1183092761_270.jpg
308778513,22.307413,114.1697644,0,308778513_0.jpg
308778513,22.307413,114.1697644,90,308778513_90.jpg
308778513,22.307413,114.1697644,180,308778513_180.jpg
308778513,22.307413,114.1697644,270,308778513_270.jpg
474209048,22.3047396,114.1670173,0,474209048_0.jpg
474209048,22.3047396,114.1670173,90,474209048_90.jpg
474209048,22.3047396,114.1670173,180,474209048_180.jpg
474209048,22.3047396,114.1670173,270,474209048_270.jpg
1649047793,22.2962672,114.1702054,0,1649047793_0.jpg
1649047793,22.2962672,114.1702054,90,1649047793_90.jpg
1649047793,22.2962672,114.1702054,180,1649047793_180.jpg
1649047793,22.2962672,114.1702054,270,1649047793_270.jpg
1168183618,22.3206632,114.1714135,0,1168183618_0.jpg
1168183618,22.3206632,114.1714135,90,1168183618_90.jpg
1168183618,22.3206632,114.1714135,180,1168183618_180.jpg
1168183618,22.3206632,114.1714135,270,1168183618_270.jpg
1168380668,22.3121802,114.1666281,0,1168380668_0.jpg
1168380668,22.3121802,114.1666281,90,1168380668_90.jpg
1168380668,22.3121802,114.1666281,180,1168380668_180.jpg
1168380668,22.3121802,114.1666281,270,1168380668_270.jpg
288996505,22.3232124,114.1550476,0,288996505_0.jpg
288996505,22.3232124,114.1550476,90,288996505_90.jpg
